User-ID;ISBN;Book-Rating
104311;60088613;0
104362;60005424;0
104399;6490603;10
104399;27436292;10
104413;60007788;0
104429;20868308;10
104550;28604199;5
104550;60008903;8
104636;20446500;0
104636;20449380;0
104636;60007672;0
104657;20446500;8
104657;60005424;9
104657;60085444;0
104665;60082194;0
104808;60086386;7
104812;60013125;10
104880;20794401;0
105054;48200158;0
105054;48230871;10
105100;7110928;8
105108;28604199;10
105108;60084677;0
105124;60007788;0
105156;60097469;7
105313;60008032;0
105313;60096675;0
105356;60014016;6
105374;20264763;10
105374;20264801;0
105374;20552009;7
105374;20891431;8
105395;20139713;8
105395;60008776;7
105475;6498035;0
105517;6384854;7
105517;7154615;8
105572;60013125;0
105586;60090375;8
105649;60085444;0
105667;20412304;4
105869;20442009;0
105968;60001453;5
105968;60082895;5
105968;60085444;0
105979;20198906;0
105979;29066824;0
105979;60008032;0
105979;60090367;8
106007;28610105;10
106131;25631403;10
106150;20259409;8
106225;20519001;0
106225;60008032;0
106225;60009241;0
106250;60011912;10
106280;6385729;10
106280;20444451;10
106280;30445760;8
106304;30045894;8
106331;20198906;5
106372;60081198;0
106374;60096195;9
106816;20304455;0
106816;20777507;0
106816;25473700;0
106816;27512355;0
106849;28637798;10
106862;7141076;0
106893;6550789;0
106893;6742939;8
106988;2111314;6
106988;20295456;4
106988;29170737;0
106988;30539765;0
106988;30632560;0
107021;2250780;0
107021;6546684;0
107021;28615077;0
107021;60090367;0
107283;60008725;7
107301;6513492;0
107301;6543545;0
107301;6550924;0
107301;7110928;9
107301;7141076;10
107329;6481760;0
107376;6544959;9
107432;20264763;10
107453;20545401;0
107499;20442009;9
107569;60090383;7
107632;60005548;0
107634;6485936;0
107697;2195690;0
107718;29256208;6
107763;20441509;0
107784;4708105;9
107784;20518706;0
107784;23635703;8
107784;24967602;7
107784;28642082;6
107784;60001453;5
107889;20418809;10
108005;28634691;10
108083;6550924;0
108091;1841572;5
108104;28623886;0
108197;28621239;10
108197;28632028;10
108285;20088221;0
108285;20125305;5
108352;20198906;7
108352;20518803;0
108352;60083948;0
108405;60009012;8
108448;3701131;0
108454;25434454;0
108535;60008725;0
108611;60008776;4
108732;20238207;8
108773;6374123;0
108773;7100973;0
108773;28640683;0
108773;28642333;0
108773;49510266;0
108799;60083298;7
108836;28643380;8
108950;28614496;0
108950;30621984;0
108997;30595746;8
109000;60000805;9
109115;20427859;2
109122;7106572;0
109461;7109490;8
109574;20198906;8
109574;25631403;0
109620;60008032;5
109741;7119860;0
109771;20125607;0
109780;28625218;10
109783;7106130;0
109783;7155115;0
109783;42941342;0
109901;1048082;8
109901;2158698;0
109901;7110928;0
109901;7116241;0
109901;20532105;0
109901;30152615;0
109901;60006870;0
109955;2322951;0
109955;2323540;0
109955;6370829;10
109955;6380921;10
109955;60008032;0
109955;60090375;9
109955;60090383;10
110029;1811150;0
110029;1944711;0
110029;1945203;5
110029;2113570;0
110029;2166607;0
110029;3131696;0
110029;6135889;0
110029;6150713;0
110029;6165966;0
110029;6177379;0
110029;6273297;0
110029;6278574;0
110029;6280838;0
110029;6337619;0
110029;6338445;0
110029;6366473;0
110029;6372570;0
110029;6388264;0
110029;6512801;0
110029;6543677;0
110029;6547516;0
110029;6547834;0
110029;6608345;0
110029;6629954;0
110029;6718124;0
110029;6930409;0
110029;6941575;0
110029;7105940;0
110029;42900123;0
110029;44408951;0
110029;48270202;0
110029;48270237;0
110040;30965268;0
110076;2244098;0
110076;27775801;0
110076;30045894;6
110214;20409206;6
110214;20778201;0
110214;23002905;0
110227;30555477;7
110267;30632560;0
110361;60012781;8
110483;30073227;0
110483;60005424;0
110558;60090383;0
110615;60002492;9
110746;1941941;9
110746;1941968;9
110746;6281257;0
110746;6552390;0
110746;7110928;0
110853;29146739;10
110874;28635949;7
110912;20322208;10
110912;27110206;9
110912;28620178;0
110934;28613228;6
110973;20778201;0
110973;25631403;0
110973;28604199;0
110973;28624114;0
110973;29344379;0
110973;30591724;0
110973;60002484;9
110973;60008873;0
110973;60086203;0
111019;28604202;10
111225;28635949;0
111352;6269281;0
111480;2224356;0
111550;2210479;6
111578;20849400;0
111578;28632672;8
111657;30102006;6
111749;6380263;0
111816;20859708;0
112001;20449313;0
112001;60005424;10
112001;60081651;0
112026;28606175;0
112069;60083298;0
112083;27888304;10
112083;28635868;9
112105;60008024;0
112113;20360754;9
112151;20519001;8
112240;20519001;0
112401;6482678;0
112457;6164625;4
112457;6176607;0
112541;7106572;0
112559;20088248;8
112561;6924034;7
112602;2257203;0
112709;60090367;6
112761;60002077;0
112765;60096896;0
112857;2243962;5
112881;6479626;0
112881;28639456;0
112881;28644417;0
112881;60096195;0
112881;60096209;0
112899;7154615;0
112914;30437261;0
112914;60002492;7
113030;20306652;10
113061;28622715;8
113270;30509319;0
113270;60007575;0
113519;4586298;0
113519;7154615;0
113519;20264763;0
113519;20868308;0
113519;28616375;7
113519;60012781;0
113519;60081961;0
113519;60084456;8
113602;60005548;9
113618;26009102;0
113689;60008024;7
113752;28604199;10
113817;6174817;0
113817;6552390;0
113817;60004533;8
113817;60086386;0
113904;6550576;5
113904;26489309;0
113904;28604202;7
113983;28611772;0
113983;29110459;0
113983;29200350;0
113989;60008725;8
114007;60008776;9
114066;2156601;0
114143;6550576;8
114146;20136900;5
114178;2233711;0
114178;4483642;0
114178;4586654;0
114178;6386725;0
114178;29639905;7
114178;60081597;0
114216;1840517;0
114216;6709931;0
114216;20259409;7
114217;7143907;6
114217;7143923;7
114258;60007788;8
114279;6550789;0
114279;6551076;0
114279;6551947;0
114279;6551971;7
114301;27110907;6
114368;60002050;5
114396;6497993;7
114414;20442203;10
114414;27582000;10
114414;30832624;0
114414;60081635;0
114414;60084405;0
114414;60085444;0
114414;60086386;6
114414;60088923;0
114444;30080371;0
114581;6531113;0
114581;60085452;10
114581;60096195;0
114629;60006390;0
114757;60002077;10
114798;60092661;0
114865;6131409;0
114865;6145922;9
114865;6278728;0
114865;44401485;0
114868;6386075;0
114868;7154615;8
114868;28603869;9
114868;28611926;0
114868;60005564;0
114868;60090405;7
114893;4133412;10
114893;6161529;8
114893;6370101;6
114893;6705286;10
114893;6705294;10
114983;44403224;0
114988;7154607;8
114988;20545509;0
114988;20868308;0
114988;60012331;7
114988;60013117;8
115002;60002069;0
115002;60092149;5
115002;60092645;8
115002;60092653;0
115002;60098538;0
115003;20238207;0
115003;20532105;0
115003;20636903;0
115003;29638402;0
115003;30450969;0
115006;6930131;0
115081;60082151;7
115106;7123477;0
115120;20126131;0
115120;20198817;0
115120;20518307;0
115120;20532105;0
115120;23485116;0
115120;24248509;0
115120;27775909;0
115120;28609867;0
115120;28611659;0
115120;30499445;0
115120;30821916;0
115120;60092165;0
115120;60092645;0
115180;2243954;0
115313;20518501;0
115460;30107210;10
115473;4700481;8
115482;60012609;10
115488;7106572;0
115490;20198906;0
115490;25473905;0
115490;30076064;0
115490;60008776;0
115552;6385907;8
115614;2557029;8
115692;30615526;0
115724;7100973;10
115798;60090626;0
115841;60002050;0
115875;1837397;9
115904;6512062;0
115904;6513409;0
115904;7122039;0
115904;7137559;0
115904;28627598;0
115995;29339405;9
116005;28610873;9
116031;6125107;5
116031;6152988;5
116096;28616464;4
116122;30632536;0
116183;20258909;0
116183;20311605;9
116183;20427107;0
116187;7154615;0
116210;60080841;0
116301;20198817;9
116391;28610156;0
116391;60090367;0
116395;28604199;5
116403;60090367;8
116428;60002492;0
116506;20442106;7
116582;60084456;0
116599;3135004;0
116599;60090375;0
116599;60092645;0
116796;28604199;7
116803;20532105;0
116866;2005018;9
116866;20811853;7
116925;6550231;0
116931;20418809;0
117047;30098750;0
117091;2326833;0
117092;60002492;8
117142;60008032;8
117251;2552574;9
117251;60083298;0
117251;60085444;8
117251;60090367;9
117251;60090375;0
117539;20264801;0
117539;20413904;0
117539;20868308;0
117539;23582804;0
117539;23895306;0
117539;28461800;0
117539;29024803;0
117539;29155010;0
117539;29354056;0
117539;30304148;5
117539;30850002;0
117595;60093595;8
117958;6385389;0
117963;30707315;5
117970;20442203;10
118004;6550649;6
118434;2550555;0
118434;2558122;0
118434;6548539;0
118434;6550576;9
118475;27657108;8
118533;20436904;0
118543;20518501;0
118627;60001453;0
118627;60002069;0
118627;60008032;0
118627;60092963;0
118745;7122039;5
118881;6540031;7
118881;42941342;8
118881;60089598;0
119027;60005548;6
119027;60083948;9
119281;25252410;0
119325;60012781;8
119369;28612574;9
119424;6552447;0
119525;7105940;0
119567;30725356;0
119575;4723201;0
119575;28631315;0
119594;2255103;0
119594;6716652;10
119660;2253402;6
119725;60008776;0
119725;60084049;7
119748;6366023;6
119748;6550576;0
119854;2253305;5
119858;60088613;0
119879;6550789;7
119952;2250810;0
120080;2253178;0
120093;60085843;0
120137;20868308;0
120137;30493463;0
120178;2228394;7
120181;7154615;0
120332;6512062;0
120548;60092572;0
120565;2115328;9
120565;2228394;9
120565;2551195;9
120565;6363113;8
120598;20852010;5
120598;30226260;0
120610;6338267;0
120610;7100221;6
120640;2557029;8
120696;60083956;0
120735;60083999;7
120771;30582776;5
120807;60087471;8
120908;28811127;0
121027;6551688;0
121093;28639944;0
121170;60088613;8
121178;60002077;0
121264;60011904;6
121398;60080841;9
121561;60086610;0
121606;60002050;6
121606;60098538;8
121639;60008776;8
121717;2257378;0
121726;7119860;7
121726;7170866;5
121986;30210178;0
121996;20198906;8
122045;7110928;8
122226;6550649;6
122429;20442203;8
122429;27757315;5
122440;20029101;0
122506;23062118;0
122567;20442203;9
122782;60005777;6
122793;6485057;0
122866;20449313;10
122874;1846086;0
122874;7106572;0
122881;2130289;0
122881;2190206;0
122881;2200309;10
122881;2200813;0
122881;2200821;0
122881;2201402;0
122881;2201410;0
122881;2201453;0
122881;4489640;0
122881;7108419;0
123056;2116286;8
123056;30073227;0
123094;20198841;8
123115;60083255;8
123143;60085452;9
123148;28633121;5
123154;28617177;0
123195;30454964;5
123257;20427115;10
123257;20446500;10
123257;27701301;10
123261;60004746;0
123430;60009241;0
123460;60006250;0
123460;60012781;9
123468;6480764;8
123470;7107900;0
123553;6541569;9
123597;20283717;5
123597;23564105;5
123597;30632366;7
123597;44407955;8
123597;44408331;9
123608;30145023;0
123608;30145139;0
123608;30748828;5
123625;6174817;0
123625;6924581;0
123629;2005018;9
123694;7106130;0
123694;7122039;7
123700;25180207;8
123700;26166208;8
123718;6542719;0
123790;28621239;8
123790;60080841;9
123883;2251760;5
123883;20519001;5
123883;26258102;5
123883;60092181;5
123981;26887606;0
123981;30706238;0
123988;60014342;0
124078;28603869;10
124078;28635299;0
124078;30051436;0
124078;30802377;0
124079;30624363;0
124298;28636198;0
124310;29212855;0
124310;30107318;9
124310;60005564;9
124310;60008385;8
124310;60083255;9
124310;60086661;0
124322;6550924;0
124472;60087439;8
124487;60005548;0
124487;60013508;9
124487;60083948;9
124487;60094397;0
124489;60093463;0
124489;60094397;0
124597;2241447;0
124597;20434901;0
124597;30018897;6
124645;2255014;10
124681;6472648;0
124688;7154615;0
124720;60004320;0
124732;25134701;5
124747;60007826;10
124863;26326906;0
124874;60088796;0
124942;60094397;0
125031;60084340;8
125039;20418809;0
125131;7122039;0
125203;6479499;0
125203;7154615;10
125216;30018897;0
125256;2261820;6
125287;20518803;0
125287;20518900;8
125349;6170056;0
125411;29131723;0
125514;60014156;8
125519;20199082;0
125519;20199600;0
125519;20518501;0
125519;20518609;9
125519;20868308;10
125519;28604202;8
125519;60005548;0
125519;60005564;0
125519;60008032;0
125519;60083255;0
125519;60090367;8
125519;60090375;0
125692;60096195;7
125736;60097469;10
125774;2550563;0
125774;6742947;0
125774;20182104;10
125774;20427859;9
125774;30181011;0
125774;60008032;0
125774;60009241;9
125774;60090375;9
125774;60092645;0
125798;6547834;0
125798;6550576;9
125928;20199600;8
126019;6547834;8
126053;20199600;0
126053;20442203;10
126156;6511767;8
126170;6748147;5
126296;60008032;8
126296;60090367;0
126296;60090383;0
126492;20519001;0
126492;60008725;0
126588;24041858;0
126592;60008873;10
126604;60007192;7
126693;6345549;0
126695;20125607;7
126726;20532105;0
126729;60012781;7
126736;20442408;5
126814;28619471;5
126827;60008032;0
126893;60001445;0
127035;27477126;0
127056;20655207;8
127066;28603958;7
127089;60096195;5
127131;6472184;0
127200;20296304;0
127200;26284707;0
127200;29183316;0
127200;30476461;0
127200;60012889;0
127200;60092645;0
127233;6513506;0
127233;6514480;0
127233;6548539;0
127233;7106572;0
127233;7122039;0
127233;20199058;0
127233;23280115;0
127233;24092703;0
127233;28612434;0
127233;60007192;0
127233;60014016;0
127233;60083298;0
127233;60085444;0
127233;60090375;8
127233;60090383;0
127233;60092599;0
127233;60096195;0
127233;60096209;6
127359;20415133;0
127359;60008725;8
127359;60008776;0
127359;60009241;0
127359;60085452;8
127359;60090367;0
127359;60096071;0
127359;60096101;0
127359;60096195;8
127359;60097469;8
127429;20291922;0
127429;20304455;0
127429;20449313;0
127429;20545401;0
127429;27190358;0
127429;27286819;0
127429;27357813;0
127429;60008776;0
127429;60013508;0
127429;60084049;0
127429;60090057;0
127429;60097469;0
127481;60014091;0
127564;60008776;0
127772;2251485;0
127798;60092661;8
127914;60007761;0
127914;60009659;0
128040;6490603;10
128040;28627369;0
128060;28055896;10
128085;60014342;0
128085;60080841;0
128119;28608437;0
128178;6551688;0
128233;20811853;0
128233;60081597;0
128325;20532105;10
128332;26892804;0
128543;28615042;4
128557;6364977;0
128557;20778201;6
128574;29146739;9
128611;25174606;7
128611;25465805;7
128613;28609980;0
128693;6498493;0
128696;7100922;7
128696;20264801;0
128696;20437501;0
128712;28603885;7
128782;20238207;0
128835;20427107;8
128835;28604202;9
128835;30595746;0
128835;30632366;0
128841;28627024;5
129008;20427751;0
129074;30000890;0
129074;30000920;6
129074;30000939;0
129074;30056098;0
129074;30056292;7
129074;30095344;0
129074;30597838;7
129074;30597846;0
129074;30600030;0
129074;30635438;6
129074;30635446;0
129084;20199805;8
129084;20518307;9
129084;20519605;8
129144;20435207;8
129338;28642260;6
129339;20869401;5
129358;60001453;0
129358;60001461;0
129358;60002069;0
129358;60002077;0
129358;60009241;0
129358;60082895;0
129358;60092130;0
129358;60092645;0
129358;60092653;0
129358;60092963;0
129368;30031842;8
129427;20360754;4
129465;60092130;0
129503;20209851;0
129598;2162857;0
129598;48232157;0
129716;7160003;0
129716;20198817;0
129716;20698461;10
129716;23582901;10
129716;28604199;0
129716;28631315;0
129716;60013125;0
129716;60086661;0
129818;20869401;7
129827;27426432;9
129851;60006897;9
129945;60096195;7
130039;30445760;0
130132;60081597;0
130157;60007869;0
130166;60008776;0
130211;6547834;5
130408;6481221;7
130426;60083948;0
130426;60094397;0
130438;60090707;0
130474;20449313;0
130474;20778201;0
130474;28604202;0
130474;60008873;7
130474;60013508;0
130474;60083948;0
130554;27701301;8
130554;30586461;5
130570;60009241;8
130571;6550193;0
130571;7141076;0
130571;28636023;0
130571;30180864;0
130571;60004606;0
130705;60012781;9
130792;2256967;0
130792;6177409;0
130837;20532105;10
130973;1856367;9
131027;7116993;8
131046;2550563;8
131046;30574862;0
131046;60002050;0
131046;60002069;0
131046;60008032;0
131046;60008881;8
131046;60009241;0
131046;60085444;0
131046;60086270;0
131046;60092653;0
131046;60092661;0
131046;60094397;0
131126;60011939;0
131154;23672609;0
131221;6754864;0
131242;6135889;0
131311;60008296;7
131311;60083425;5
131337;28604199;0
131372;60008024;8
131398;2558122;9
131402;1848445;0
131402;2712172;0
131402;6174450;0
131402;6174817;0
131402;6368212;0
131402;6481604;5
131402;6485405;0
131402;6542735;0
131402;6543456;0
131402;6547834;0
131402;6551971;0
131402;6719007;0
131402;6719465;0
131402;6720307;0
131402;6735819;0
131402;6742955;0
131402;6743773;0
131402;6746233;0
131402;6752225;0
131402;6922856;0
131402;6928323;0
131402;6929575;0
131402;28604199;0
131402;28629094;8
131402;60008032;8
131411;2211890;7
131433;2223198;0
131437;60090367;0
131445;60096675;7
131486;6542212;0
131594;20442009;8
131675;6368409;0
131837;20519001;0
131837;23671602;0
131837;60008032;0
131853;60002050;0
131855;6472648;9
131855;6483801;0
131855;6513409;0
131855;6551971;8
131855;6932495;0
131855;60013125;9
131883;30182913;10
131913;6860982;0
131966;1061127;8
132083;7154607;0
132083;20282257;0
132171;60009012;8
132173;20545509;10
132419;6275192;0
132531;6511767;9
132544;30586232;0
132836;28600428;0
132930;6543936;0
133008;2214067;10
133180;6550231;0
133571;30000831;7
133689;30262186;0
133689;60085452;9
133689;60096071;0
133747;25947303;0
133747;26315912;0
133747;28606175;0
133747;29105501;0
133747;60012358;0
133747;60085444;0
133778;60096195;6
133868;60001453;0
134004;6143199;6
134004;6163041;0
134118;20532105;8
134403;20199600;9
134434;3300277;7
134516;6550789;0
134617;26217457;0
134641;30622093;0
134782;6474950;6
134797;60002050;8
134835;26098407;0
134837;6716652;0
134842;60001453;7
134863;28627393;8
135006;60014016;6
135045;7100930;0
135045;20383142;0
135045;44409494;0
135045;60008032;0
135045;60084405;0
135149;28635418;0
135149;28641701;9
135149;28641736;9
135149;60002492;9
135149;60008032;7
135149;60083255;0
135149;60083298;7
135149;60084405;0
135149;60086386;0
135149;60092645;0
135265;28634691;0
135360;6550835;0
135411;7154615;0
135458;2258366;0
135458;60085444;0
135473;30442818;0
135607;20418809;0
135607;27190420;0
135624;7101929;0
135625;6383963;0
135673;60012331;8
135703;28604199;9
135703;60012781;10
135831;20198906;0
135831;20519109;0
135902;6281257;8
135928;60092149;0
135970;60095288;8
136010;4724097;9
136010;6512143;0
136014;20199600;10
136061;60086386;6
136062;26255901;0
136139;7103867;6
136139;30325935;7
136205;20303750;0
136205;20418809;0
136205;28604474;0
136252;28639456;0
136348;60085452;7
136382;6384765;0
136382;6386601;0
136382;28639960;8
136382;30223962;0
136382;60011785;0
136465;28627393;0
136465;28647904;0
136546;28631056;0
136735;28642651;2
136735;60083263;7
137082;28049217;5
137190;7122039;7
137302;7154615;0
137327;28622189;5
137589;60008024;0
137589;60085894;4
137688;20264801;0
137688;20442009;0
137688;60084367;10
137711;6550576;8
137808;7109490;8
138010;20198906;0
138010;60085444;0
138018;60014342;0
138073;6281257;8
138073;7119666;9
138073;28627598;0
138097;60006331;0
138115;60012897;0
138117;60002069;7
138124;3252531;7
138124;7110928;0
138124;7118546;8
138138;28624114;5
138189;20418809;0
138193;30080037;0
138198;20519001;0
138198;60096195;9
138220;27756610;0
138393;25152009;10
138441;60001453;0
138441;60009241;0
138441;60085444;0
138441;60095628;6
138578;6541917;0
138578;25288016;0
138578;29356032;8
138578;60008776;0
138602;28610989;10
138695;7163665;0
138833;30624363;0
138844;2220776;0
138844;2228556;0
138844;6716652;0
138844;20474105;0
138844;20519001;0
138844;24181900;0
138844;27002101;0
138844;29059801;7
138844;48230871;0
138985;60085452;10
139037;60009012;7
139136;2240114;7
139141;60001445;0
139141;60002069;0
139141;60002077;0
139141;60092661;0
139287;28604199;8
139378;30491266;8
139387;6380263;0
139387;6480551;8
139387;20360754;10
139467;30000920;0
139524;6742947;0
139560;60007575;0
139574;60008784;7
139734;30614775;0
139742;2239213;0
139742;60094850;0
139742;60096195;0
139828;60014342;0
139934;26301253;10
139975;1850121;8
139976;23376627;5
139976;24045411;5
140000;6177492;0
140000;7141076;0
140000;28615689;9
140000;60008024;0
140013;6512062;0
140013;6550789;0
140036;20198906;8
140036;26217457;0
140069;2245671;0
140255;60096209;0
140340;60005548;0
140341;60096071;8
140358;20413904;5
140358;28617452;5
140423;2557029;0
140555;2237458;9
140555;2554062;10
140555;30437415;0
140879;60011912;0
140885;60090324;10
140894;20518501;10
140894;20518706;10
140898;2259834;6
141010;60083298;0
141086;29017912;0
141109;44409494;0
141157;2251760;10
141157;4126491;10
141157;20298919;8
141377;20518706;0
141470;6552390;8
141491;60099062;0
141493;20452705;8
141493;60013117;0
141493;60096195;0
141600;7155115;0
141631;6541690;8
141719;20519001;5
141819;28608380;0
141901;2243776;0
141901;6550266;9
141901;7100914;0
141901;7139357;0
141901;7143451;0
141902;7154607;7
141958;60011912;8
142020;60096195;7
142039;6198228;0
142090;6473369;8
142093;25196359;0
142143;30266688;0
142256;6480764;0
142349;60080841;8
142524;2251760;0
142524;2253305;0
142524;7110928;0
142524;20423500;0
142524;20698461;0
142524;20700105;0
142524;20768702;0
142524;26049317;0
142524;26217457;6
142524;28617452;0
142524;60006897;0
142524;60007826;0
142524;60084375;0
142524;60094931;0
142524;60097469;0
142674;30195160;0
142715;60008032;2
142745;2259834;7
142745;60090367;6
142745;60090383;7
142801;28181484;0
142801;60093161;7
142861;60096195;9
143134;28604199;6
143134;28623959;0
143175;20418809;0
143175;28631056;0
143175;29029902;0
143175;60082968;5
143175;60092599;0
143175;60094095;7
143175;60099089;0
143253;30180767;0
143253;30420717;0
143337;26024306;0
143415;20125305;5
143415;60094893;0
143612;7141076;6
143616;7110928;0
143712;60085924;7
143756;27153800;0
143792;7122039;0
143792;60006390;9
143792;60012331;0
143837;20518501;0
143909;3300277;7
143968;60011610;0
143992;6374603;9
144080;60087358;6
144112;28610903;9
144131;2231441;0
144131;6125107;0
144131;6140823;0
144131;6148891;0
144131;6359329;0
144229;20812108;0
144259;20545509;7
144268;60086246;6
144316;60085495;10
144531;60002069;0
144531;60005556;0
144531;60009241;0
144531;60085444;7
144531;60085452;0
144531;60090375;8
144531;60092653;0
144531;60096691;0
144555;20434804;0
144555;30918871;0
144555;60084448;0
144609;48200301;5
144628;60004320;7
144699;20583516;5
144699;28638670;5
144717;2257203;8
144742;60083948;0
144785;28740483;0
144811;6480764;2
144910;20128711;0
144943;28608836;0
145109;20248717;9
145369;28613406;8
145399;20199600;0
145431;20545304;0
145449;20715609;0
145449;28632486;0
145449;30569087;0
145451;27826902;0
145619;20641400;5
145619;29344301;0
145619;60002050;0
145619;60092645;0
145619;60092653;0
145619;60096195;0
145641;20519001;0
145728;30596831;0
145752;60008024;8
145861;2252066;9
145861;60007788;8
145867;7163541;10
145927;1848445;0
145961;60008369;8
146027;30230918;0
146059;6548830;3
146061;20427859;0
146113;20199058;0
146113;20238207;0
146113;27109909;0
146113;28600037;0
146175;20442009;0
146175;20442106;0
146175;20442203;0
146175;20442300;0
146175;20442408;0
146175;20442505;0
146175;20442602;0
146175;28637763;8
146230;28604032;0
146321;6385923;0
146348;25953621;8
146348;28617363;8
146564;30399211;0
146564;60008776;0
146564;60008873;0
146564;60094893;0
146759;30618339;0
146778;6480764;5
146787;6513506;0
146803;20545509;0
146855;20199600;7
146874;60096195;9
146932;27925269;0
147141;30813190;0
147166;2210436;5
147166;2227150;6
147166;2257122;0
147166;4701674;0
147166;6171982;0
147166;6379834;0
147310;20426801;0
147350;6367763;8
147420;20449313;10
147451;6176909;0
147451;6177972;0
147513;23340118;0
147528;6485936;9
147571;48230871;9
147629;60095571;8
147764;60004746;0
147764;60080841;0
147847;20195907;0
147847;20427751;5
147847;20442009;0
147847;20442203;0
147847;20442408;0
147847;20442505;0
147847;20442602;0
147847;28610687;0
147847;30621984;0
147921;60009241;0
147943;25439472;0
147947;2228424;0
147965;60001453;0
147965;60005890;0
148028;26154609;0
148028;28615999;5
148052;2243806;0
148052;20199856;9
148142;6513506;8
148142;7110928;10
148173;2251760;0
148199;6370039;7
148199;30617316;5
148258;6375952;6
148258;6384684;8
148258;6530826;0
148258;6547753;10
148258;7101929;0
148258;28604067;8
148258;28635868;7
148258;28640055;7
148258;28642422;7
148258;60009012;8
148258;60088958;0
148556;60087439;0
148586;60004703;0
148653;28627598;0
148695;60092904;0
148712;60085444;8
148744;20198906;0
148744;20199031;0
148744;20199058;0
148744;20199082;0
148744;20868308;0
148744;25196359;0
148744;27936228;0
148744;28615999;0
148744;60008776;0
148782;2243954;0
148798;28604199;0
148798;60093463;9
148804;60090383;5
148804;60099089;10
148858;60090367;0
148858;60096209;0
148898;28613406;0
148898;60096675;0
149043;29277256;0
149075;2713349;7
149084;20125305;0
149084;60084405;0
149184;60012897;7
149204;60084405;0
149293;60090367;7
149293;60090383;8
149506;60011904;0
149511;6550835;10
149690;48231398;0
149809;7105665;7
149907;20207395;0
149907;20223412;9
149907;20264763;10
149907;20418809;10
149907;20518803;8
149907;20519605;8
149907;20554109;0
149907;20697406;0
149907;20720203;9
149907;30521912;0
149907;60090251;0
149908;2238861;0
149908;2259877;6
149908;6471641;0
149908;6498035;0
149908;6513492;0
149908;6547834;0
149908;6550789;0
149908;6551785;0
149908;6733735;0
149908;6742947;0
149908;60082151;0
149908;60089539;0
149909;60085444;0
149934;60008032;0
149934;60008776;0
149934;60085444;6
149981;2313189;0
150067;60081961;7
150117;6268501;6
150120;60094109;5
150124;6490603;0
150124;7154607;0
150124;7612591;9
150124;23153105;0
150124;24277800;0
150353;2713276;0
150379;6551912;5
150429;60008776;0
150471;60008032;10
150496;2557517;6
150498;60008873;0
150498;60081686;8
150663;20633505;8
150697;44403119;7
150968;7612605;0
150968;60085444;0
150979;28604199;7
151043;60008032;7
151068;6514952;10
151107;60084340;0
151139;60096578;0
151524;7118465;0
151589;27926117;0
151589;30613728;0
151608;30119502;0
151637;30322332;0
151702;20554400;0
151737;60084405;6
151790;60080841;0
151806;2219980;0
151806;2244705;0
151806;6127665;8
151806;6164587;0
151806;6166881;0
151806;6168760;0
151806;6171966;0
151806;6641962;0
151806;6721397;0
151806;6754376;0
151806;6913881;0
151806;6915752;0
151806;6923119;0
151806;6931960;0
151806;6932665;0
151928;30574862;8
151967;60093560;0
152186;60008865;0
152249;2251760;0
152249;4720601;0
152249;20199600;0
152249;20199708;0
152249;20518501;0
152249;20519001;0
152249;20532105;0
152249;20869509;0
152249;20869606;0
152249;60005424;0
152249;60007192;0
152260;6550576;5
152309;2005050;0
152435;20404417;9
152435;25063707;4
152435;25372300;2
152466;44422741;0
152515;20350457;0
152523;7110928;0
152524;6385826;0
152548;20411502;0
152582;20198817;8
152605;60083956;0
152645;20518102;0
152645;60014342;0
152653;6743242;5
152696;60004428;0
152697;2259834;6
152726;4720148;8
152726;7126972;0
152831;60002093;6
152869;6511309;7
152946;6543936;7
152946;20442009;8
152946;20442203;8
152946;20442408;8
152946;20442505;7
152946;20442602;8
152946;28604199;7
152950;28640055;7
152963;7631219;0
152965;30854903;0
153028;6923135;10
153054;60080841;0
153091;60002093;8
153231;6716652;0
153257;6476333;0
153322;28620089;0
153513;20518501;0
153513;60089598;0
153662;2241447;0
153662;20434901;0
153662;20973403;0
153662;28604202;0
153662;30437512;0
153662;60001445;0
153662;60002069;0
153662;60002697;0
153662;60004703;0
153662;60005424;0
153662;60006331;0
153662;60009241;0
153662;60012897;0
153662;60082895;0
153662;60083298;0
153662;60084707;0
153662;60087439;6
153662;60090375;0
153662;60092130;0
153662;60092645;8
153662;60092653;0
153662;60092661;0
153662;60092963;9
153662;60092971;0
153662;60096195;0
153662;60096209;0
153662;60098538;0
153674;2253305;6
153718;60096160;0
153818;20199309;0
153818;20518900;10
153867;60012781;8
153950;7154615;9
153957;60090367;0
154031;28624610;5
154095;6383947;0
154137;60085452;0
154137;60096195;0
154137;60097469;0
154160;20199600;9
154176;6172504;0
154176;6341616;0
154244;60008032;0
154247;60092130;5
154345;6542549;7
154345;6543545;8
154345;6550061;4
154345;6550193;7
154345;20383142;9
154346;7149980;0
154346;28604199;0
154460;3277585;9
154553;30254264;9
154553;30753740;7
154781;28625757;8
154831;20518706;7
154981;6385907;6
155014;20418809;8
155027;20442009;0
155027;20442106;0
155027;20442203;0
155027;20442300;0
155027;20442408;0
155027;20442505;0
155027;20442602;0
155141;7136110;0
155141;60096195;10
155147;20198906;0
155147;20455402;0
155147;20811853;0
155147;28604199;6
155219;6513409;0
155219;60000791;0
155219;60002433;0
155219;60081651;0
155219;60083298;8
155219;60085452;7
155219;60096799;0
